Case_Num	Prod_Period	Prod_Type	Shift	Line	Prop_Def	Strength	Rating	Line_Speed	Tank_Acid	Moisture	Temp	Storage_Pct	Anneal_Temp	Bake_1_Temp	Bake_2_Temp	Roll_Tension	Rewind_Speed	Coating_Speed
1978	12	4	2	2	.038	362.28	2.86	321	3.34	47.2	75.75	75.5	175	136.9	201.3	6.3	67.1	101.2
1979	12	4	1	2	.013	491.4	3.92	463.7	3.92	49.8	80.8	80.5	179	137	201.4	25	125	101.2
1980	12	4	2	2	.029	414.92	3.69	439.1	3.86	48.5	77.97	77	173	137	201.4	2.7	125	101.2
1981	12	4	2	2	.025	471.32	3.84	472.3	3.8	49	71.91	81.7	195	136.7	201.3	6.3	125	101.2
1982	12	4	1	2	.029	453.79	3.72	450.2	3.79	47.5	74.74	79.7	175	137	201.3	5.9	125	101.2
1983	12	4	2	2	.026	404.91	3.35	445.2	3.24	47.9	71.71	86	202	136.8	201.4	1.4	125	101.2
1984	12	4	1	2	.029	393.62	3.25	424.3	3.25	48.4	74.74	81.7	190	136.8	201.3	5.9	125	101.2
1985	12	4	1	1	.029	453.79	3.83	419.4	3.9	49.1	73.53	83.7	178	137.1	201.4	25	125	101.2
1986	12	4	3	1	.029	254.45	2.1	364.1	3.08	49.1	70.7	86.7	197	136.9	201.4	25	125	101.2
1987	12	5	2	1	.035	465.08	3.86	482.2	3.85	45.3	70.7	92.7	229	136.5	201.4	25	125	101.2
1989	12	5	2	1	.009	487.64	3.11	451.4	3.38	47.7	60.6	100	250	136.3	201.5	25	125	101.2
1990	12	5	3	1	.008	438.76	3.38	446.5	3.63	47.7	76.76	88	206	136.8	201.4	25	125	101.2
1991	12	5	3	3	.011	478.85	3.82	469.8	3.73	47.3	74.13	96	240	136.4	201.4	25	125	101.2
1992	12	5	2	1	.016	392.36	3.56	399.8	3.33	49.8	71.91	86	189	136.9	201.4	25	125	101.2
1993	12	5	1	1	.02	332.19	3	423.1	3.42	47.5	53.93	86.2	197	136.9	201.4	25	125	101.2
1994	12	5	2	3	.026	475.09	3.75	430.5	3.31	39.9	56.56	93	230	136.5	201.4	25	125	101.2
1995	12	5	2	2	.02	419.94	3.35	418.2	3.33	46.2	76.15	86.2	191	136.9	201.4	25	125	101.2
1996	12	5	1	1	.028	264.49	2.46	355.5	3.36	48	71.91	89.7	196	136.9	201.4	25	125	101.2
1997	12	5	1	3	.026	323.41	2.54	378.8	2.81	46.9	65.04	90.7	223	136.6	201.4	25	125	101.2
1998	12	5	1	3	.012	470.1	3.92	492	4	49.8	80.8	94.2	227	136.6	201.4	25	125	101.2
1999	12	5	2	3	.008	455.04	3.63	492	4	49.8	80.8	92.7	225	136.6	201.5	25	125	101.2
2000	12	5	2	2	.01	401.15	3.3	467.4	3.5	47.7	67.26	85.2	200	136.8	201.5	25	125	101.2
2001	12	5	2	2	.041	314.62	2.85	424.3	3.23	49.1	69.28	79.5	193	136.8	201.3	4.5	125	101.24
2002	12	5	3	3	.066	446.26	3.74	413.3	3.39	47.5	74.33	61	163	136.8	201	10.9	335.5	101.289996
2003	12	5	3	3	.03	363.53	3.3	434.2	3.54	49.8	76.76	81.3	194	136.7	201.3	5.4	100.7	101.209999
2004	12	5	2	1	.048	486.38	3.96	487.1	3.75	49.5	77.36	91.2	218	136.6	201.4	25	125	101.2
2005	12	5	2	2	.049	386.09	3.39	341.9	3.45	45.9	75.14	74.7	171	137	201.3	5.9	67.1	101.2
2006	12	5	2	2	.04	428.72	3.5	439.1	3.11	49.3	72.72	86.2	203	136.7	201.4	3.6	125	101.2
2007	12	5	3	2	.046	433.74	3.59	451.4	3.47	49.4	74.94	88.2	210	136.7	201.4	1.8	125	101.2
2008	12	5	3	3	.046	394.87	3.52	440.3	3.7	48.5	78.98	83.5	198	136.8	201.4	25	67.1	101.2
2009	12	5	2	3	.041	396.13	3.34	456.3	3.64	48.2	78.78	83	191	136.9	201.4	2.7	125	101.2
2010	12	5	1	2	.021	352.24	2.86	432.9	3.45	47.4	79.38	78.2	180	136.8	201.2	9.5	125	101.2
2011	12	5	1	1	.047	453.79	3.74	463.7	3.53	48.8	77.16	95.2	232	136.5	201.4	25	125	101.2
2012	12	5	1	3	.038	349.73	2.92	394.8	3.14	47.8	74.33	80.2	179	137	201.4	3.6	125	101.2
2013	12	5	1	3	.043	238.17	2.1	281.6	2.89	42.8	60.6	76.2	161	137.2	201.4	1.8	125	101.2
2014	12	5	1	3	.038	273.28	2.66	404.6	3.49	49.8	76.76	74.7	181	136.8	201.2	7.7	201.3	101.2
2015	12	5	1	3	.029	302.11	2.93	356.7	3.23	47.5	70.7	73	183	136.7	201.2	10.9	67.1	101.22
2016	12	5	2	1	.041	378.56	3.07	462.5	3.22	49.8	79.59	80	182	136.9	201.4	2.7	125	101.22
2017	12	5	2	3	.022	393.62	3.24	463.7	3.11	48	79.79	81.7	185	136.9	201.4	1.8	125	101.2
2018	12	6	2	3	.037	342.23	2.78	345.6	3.56	47.7	72.92	78.2	178	137	201.4	2.7	67.1	101.2
2019	12	6	1	3	.042	409.9	3.32	356.7	3.67	48.9	73.53	70.5	170	136.9	201.2	5.4	201.3	101.22
2020	12	6	1	3	.043	382.32	3.31	351.8	3.61	47.3	75.55	76.2	180	136.9	201.3	5.4	67.1	101.22
2021	12	6	1	2	.043	315.88	2.67	371.4	3.22	46.7	75.35	77.5	174	136.9	201.3	7.2	125	101.2
2022	12	6	1	3	.045	280.81	2.4	327.2	3.02	45.9	67.87	61.7	165	136.7	201	15.8	201.3	101.259999
2023	12	6	1	3	.036	292.07	2.5	386.2	3.64	47.5	76.35	75.5	176	136.9	201.3	3.6	134.2	101.22
2024	12	6	1	3	.047	264.49	2.23	403.4	3.68	46.9	64.23	81	164	137.2	201.4	1.8	125	101.2
2025	12	6	2	3	.042	329.68	2.72	408.3	3.74	46.8	71.91	79.5	178	137	201.4	2.7	67.1	101.2
2026	12	6	2	2	.044	358.51	3.18	430.5	3.5	48.5	77.77	81	190	136.8	201.3	5.9	125	101.2
2027	12	6	1	3	.032	399.89	3.28	385	3.68	48.2	78.37	73.2	178	136.9	201.3	2.7	125	101.289996
2028	12	6	1	2	.033	372.32	2.91	380.1	2.97	41.9	67.87	69	181	136.7	201.1	10.4	167.8	101.279987
2029	12	6	2	2	.04	361.02	2.75	381.3	2.87	40.2	71.1	68	176	136.6	201	18.1	67.1	101.22
2030	12	6	1	2	.026	371.06	3.08	354.2	3.58	49.8	80.8	79	183	136.9	201.3	5.4	125	101.23
2031	12	6	2	2	.028	349.73	2.61	312.4	3.29	49.8	76.76	77.5	174	137	201.4	1.4	100.7	101.2
2032	12	6	2	2	.012	438.76	3.75	492	4	49.8	77.36	91.7	219	136.6	201.4	25	125	101.2
2033	12	6	2	2	.033	334.7	2.97	372.7	3.39	46.8	64.84	61.5	161	136.7	201	17.2	369	101.2
2034	12	6	2	2	.016	392.36	3.44	430.5	3.33	48.8	60.6	53.2	155	136.6	200.7	25.8	335.5	101.249999
2035	12	6	2	3	.049	399.89	3.45	447.7	3.73	48.9	74.33	92.7	227	136.6	201.4	25	125	101.2
2036	12	6	3	3	.023	441.24	3.74	492	3.9	49	79.38	84.5	224	136.5	201.3	25	134.2	101.269992
2037	12	6	2	2	.022	416.17	2.95	324.7	3.38	42.8	64.64	68.5	182	136.6	201	12.7	268.4	101.24
2038	12	6	2	1	.009	417.43	3.56	430.5	3.89	49.8	80.8	86.7	183	137	201.4	25	125	101.2
2040	12	6	1	1	.005	401.15	3.2	369	3.4	47.3	80.8	98	250	136.3	201.5	25	125	101.2
2041	12	6	1	3	.098	422.45	3.36	442.8	3.13	47.8	69.89	86.2	204	136.8	201.4	1.8	125	101.2
2042	12	6	3	3	.041	422.45	3.54	446.5	3.82	49.1	79.38	80.5	186	136.8	201.3	5.9	125	101.2
2043	12	6	1	1	.018	466.34	3.61	474.8	3.56	49.8	80.8	0	150	136.3	200.5	25	125	102.2
2044	12	6	1	3	.01	325.92	2.8	442.8	3.89	48	75.75	85.7	207	136.6	201.3	6.3	125	101.2
2045	12	6	3	1	.004	470.1	3.75	461.3	4	49.8	76	100	250	136.3	201.5	25	125	101.2
2046	12	6	1	3	.036	393.62	3.34	420.7	3.57	48.7	74.54	77.5	175	136.9	201.3	6.8	125	101.2
2047	12	6	2	3	.041	406.17	3.51	437.9	3.7	48.5	69.49	81.7	190	136.9	201.4	3.6	125	101.2
2048	12	6	1	2	.029	363.53	3.14	403.4	3.61	47.2	74.94	75.5	172	137	201.3	4.5	125	101.2
2049	12	6	1	2	.042	373.57	3.46	386.2	3.7	49.4	77.56	78.2	182	136.9	201.4	3.6	125	101.2
2050	13	1	1	1	.025	345.96	2.96	452.6	3.71	49.8	72.11	74	171	136.9	201.2	9.5	125	101.2
2051	13	1	1	1	.027	329.68	2.89	341.9	3.54	45.3	74.13	53	160	136.6	200.9	14	570.4	101.299991
2052	13	1	2	1	.02	432.49	3.65	461.3	3.9	49.8	80.8	77.2	190	136.7	201.2	9	125	101.249999
2053	13	3	2	1	.017	412.41	3.47	391.1	3.53	45.9	73.32	74	217	136.4	201.2	4.5	125	101.389987
2054	13	3	2	1	.027	362.28	3.07	405.9	3.16	47.3	70.7	71.5	205	136.5	201.1	4.1	268.4	101.339999
2055	13	3	2	1	.036	426.21	3.74	463.7	3.5	48.8	64.64	67.2	173	136.7	201.1	10.4	469.7	101.22
2056	13	3	1	1	.043	426.21	3.81	440.3	3.49	48.3	73.32	67	168	136.8	201.1	10.9	369	101.22
2057	13	3	3	1	.03	432.49	3.62	488.3	3.86	49.1	78.37	77.2	186	136.7	201.2	7.7	234.8	101.2
2058	13	3	2	1	.031	388.6	3.67	409.6	3.29	48.7	72.11	72.5	180	136.7	201.1	13.6	100.7	101.2
2059	13	3	2	1	.052	265.75	2.57	404.6	3.28	44.3	56.15	69.5	173	136.8	201.1	9.5	402.6	101.209999
2060	13	3	2	1	.032	282.06	2.57	373.9	3.12	45.4	71.91	64.2	163	136.8	201	10.9	603.9	101.2
2061	13	3	2	1	.04	417.43	3.69	479.7	3.79	49.8	80.8	82	198	136.7	201.3	8.1	125	101.2
2062	13	3	2	1	.036	422.45	3.67	440.3	3.58	47.8	75.55	85.2	208	136.7	201.4	3.2	125	101.22
2063	13	3	2	1	.043	453.79	3.84	457.6	3.73	48.4	76.55	81.5	200	136.7	201.3	3.6	67.1	101.22
2064	13	3	1	1	.035	376.08	3.29	412	3.44	47.5	70.3	75.5	178	136.8	201.2	10.4	67.1	101.2
2065	13	3	1	1	.047	362.28	2.91	387.4	3.4	46.8	71.91	65	156	136.8	201	16.7	268.4	101.2
2066	13	3	2	1	.037	422.45	3.57	423.1	3.62	48.5	80.8	67.7	176	136.7	201.1	15.8	67.1	101.22
2067	13	3	2	1	.038	427.47	3.73	445.2	3.54	46.3	74.13	60.7	175	136.6	201	13.1	402.6	101.279987
2068	13	3	2	1	.046	452.53	3.76	460	3.78	49	76.35	62.5	172	136.7	201	10.9	268.4	101.299991
2071	13	3	2	1	.06	448.77	3.8	462.5	3.91	48.3	77.97	75	173	136.9	201.2	8.6	100.7	101.2
2072	13	3	2	1	.069	443.75	3.68	456.3	3.7	48.2	78.17	74.5	178	136.8	201.2	9	167.8	101.2
2073	13	3	2	1	.042	486.38	3.93	466.1	3.9	49	80.8	89.2	210	136.7	201.4	1.8	125	101.2
2074	13	3	2	2	.02	394.87	3.16	393.6	3.44	41.1	62.62	75.5	163	137.1	201.4	4.1	125	101.2
2076	13	2	2	1	.016	470.1	3.75	468.6	3.88	49.8	80.8	66.2	186	136.4	200.9	16.3	302	101.289996
2077	13	2	2	1	.023	447.51	3.65	430.5	3.74	48.3	78.78	75.5	158	137.2	201.4	1.8	125	101.2
2079	13	2	2	1	.023	392.36	3.22	448.9	3.91	48.9	64.03	76	169	136.9	201.2	10.4	125	101.2
2080	13	2	1	1	.023	447.51	3.74	485.8	4	49.8	80.8	80.5	190	136.7	201.2	10.9	125	101.2
2082	13	4	2	1	.02	457.55	3.85	473.5	3.78	49	60.6	80.7	193	136.7	201.3	7.7	125	101.2
2083	13	4	2	1	.021	406.17	3.71	404.6	3.7	48.3	77.16	74.7	176	136.9	201.2	8.6	125	101.24
2085	13	5	2	1	.024	280.81	2.38	339.5	3.11	49.8	79.59	76	176	136.9	201.3	7.7	125	101.2
2086	13	5	1	1	.028	416.17	3.46	408.3	3.78	42.7	70.7	77.2	154	137.3	201.4	1.8	125	101.2
2087	13	6	2	1	.02	376.08	3.37	478.5	3.41	45.9	72.11	75.5	178	136.9	201.3	6.3	125	101.2
2088	13	6	1	1	.034	396.13	3.41	441.6	3.59	48.8	75.95	71	180	136.7	201.1	12.7	134.2	101.2
2089	13	6	1	1	.027	461.32	3.8	487.1	3.88	47.5	76.76	78.2	183	136.9	201.3	4.1	125	101.23
2090	13	6	2	1	.019	422.45	3.42	420.7	3.41	48.7	76.76	83.2	180	137	201.4	25	125	101.2
2091	13	6	2	1	.018	327.17	2.5	341.9	3.11	36.2	67.26	72.7	187	136.6	201.1	14.5	125	101.249999
2092	13	6	1	1	.006	272.02	2	286.6	2.83	24.9	53.93	80.2	200	136.6	201.2	11.3	125	101.2
2093	13	6	2	1	.046	354.75	3	350.5	3.47	47.3	72.51	75.7	181	136.8	201.2	9.5	67.1	101.2
2094	13	6	3	1	.02	493.91	3.95	451.4	3.79	48.8	76.76	78	183	136.8	201.3	5.9	134.2	101.2
2095	13	6	2	1	.024	485.13	3.91	455.1	3.96	49.8	80.8	90.5	225	136.5	201.4	2.3	125	101.2
2096	14	1	3	3	.043	356	3	451.4	3.62	49.3	80.8	70.7	163	136.9	201.2	12.2	125	101.22
2097	14	1	2	3	.034	313.4	2.56	369	3.58	48.3	76.76	73	168	136.9	201.2	10.9	125	101.2
2098	14	1	2	3	.042	378.56	3.27	448.9	3.79	49.8	80.8	68.8	176	136.7	201.1	11.8	268.4	101.22
2099	14	1	2	3	.015	402.4	3.36	447.7	3.5	49.8	74.13	78.7	189	136.7	201.2	9.9	125	101.2
2100	14	1	3	2	.033	323.41	2.39	394.8	2.97	46.7	70.7	81.3	203	136.7	201.3	5	67.1	101.2
2101	14	1	3	2	.033	330.94	2.85	426.8	3.32	46.9	64.03	79.2	180	136.9	201.3	3.2	167.8	101.2
2102	14	1	2	3	.037	342.23	3.14	419.4	3.4	47.7	75.75	73.5	188	136.6	201.1	13.1	67.1	101.22
2103	14	1	3	3	.052	396.13	3.33	436.6	3.61	46.9	73.53	72.2	185	136.6	201.1	14.9	67.1	101.22
2104	14	1	2	3	.033	407.42	3.69	434.2	3.75	49.8	77.97	66	173	136.7	201.1	13.6	167.8	101.249999
2105	14	1	2	2	.041	461.32	3.71	462.5	3.46	49	77.36	75.2	176	136.9	201.3	6.8	67.1	101.22
2106	14	1	2	2	.043	338.47	2.47	377.6	3.17	45.9	55.55	75.2	176	136.9	201.3	6.8	67.1	101.22
2107	14	1	2	2	.069	438.76	3.49	440.3	3.37	45.3	69.69	77.5	183	136.8	201.3	7.2	33.6	101.2
2108	14	1	3	2	.081	368.55	2.84	392.4	3.19	48.4	77.97	77.5	183	136.8	201.3	7.2	33.6	101.2
2109	14	1	1	3	.031	422.45	3.57	435.4	3.39	49.8	76.76	67.2	167	136.9	201.2	7.7	369	101.2
2110	14	1	1	3	.034	416.17	3.59	462.5	3.48	48.2	74.94	78.5	188	136.9	201.4	25	201.3	101.2
2111	14	1	1	3	.04	334.7	3.3	408.3	3.82	49.8	80.8	86.5	200	136.8	201.4	2.3	125	101.2
2112	14	1	1	2	.054	427.47	3.37	423.1	3.53	49.8	80.8	81.7	190	136.9	201.4	2.3	125	101.22
2113	14	1	1	3	.028	421.19	3.57	373.9	3.52	48	80.8	84	191	136.9	201.4	25	125	101.2
2118	14	1	1	2	.02	470.1	3.6	424.3	3.9	49.8	77.16	98.2	250	136.3	201.5	25	125	101.2
2119	14	1	2	2	.029	497.68	3.9	462.5	3.93	49.8	77.16	95	235	136.5	201.4	25	125	101.2
2120	14	3	1	2	.099	401.15	3.62	398.5	3.51	48.8	74.13	88	220	136.5	201.3	3.6	33.6	101.22
2132	14	3	1	1	.497	319.64	2.55	325.9	2.82	44.7	62.21	80	206	136.6	201.3	4.1	167.8	101.249999
2148	14	3	2	1	.588	383.58	2.85	371.4	2.86	47	62.21	81.7	193	136.8	201.4	3.6	33.6	101.209999
2180	14	3	2	2	.365	428.72	3.81	450.2	3.6	48.2	74.74	68	173	136.7	201.1	11.8	234.8	101.249999
2191	14	3	1	2	.2	411.15	3.7	424.3	3.57	47.3	69.28	63.7	166	136.7	201	12.7	302	101.259999
2202	14	3	1	3	.141	201.81	1.78	314.9	2.72	37.5	52.92	60.2	167	136.7	200.9	14.5	469.7	101.24
2212	14	3	1	2	.068	230.64	2.34	339.5	3.15	44	65.65	56.3	167	136.6	200.9	11.8	771.7	101.259999
2220	14	3	2	3	.214	322.15	2.82	376.4	3.49	48.9	69.49	73.5	176	136.8	201.2	8.6	100.7	101.209999
2221	14	3	1	3	.265	379.81	3.27	426.8	3.51	48.5	71.5	78	181	136.9	201.3	5.9	125	101.2
2222	14	3	1	3	.201	407.42	3.54	445.2	3.46	48.3	74.54	67.7	173	136.7	201.1	11.3	302	101.23
2223	14	3	1	3	.14	401.15	3.55	457.6	3.65	48	75.55	75.5	178	136.8	201.2	9	67.1	101.209999
2224	14	3	2	3	.307	407.42	3.52	436.6	3.41	48.5	76.76	71.7	173	136.8	201.1	12.2	100.7	101.209999
2225	14	3	2	3	.052	381.07	3.18	412	3.51	48.2	71.1	71	173	136.8	201.1	10.4	201.3	101.209999
2226	14	3	2	1	.023	441.24	3.74	460	3.75	49.8	80.8	85.5	193	136.9	201.4	1.8	125	101.2
2227	14	3	1	3	.029	497.68	3.97	483.4	3.96	49.8	80.8	88	212	136.7	201.4	1.4	125	101.2
2228	14	3	2	3	.03	501.44	4	479.7	4	49.3	80.8	90	213	136.7	201.5	25	125	101.2
2229	14	3	2	2	.031	461.32	3.81	424.3	3.71	49.8	79.99	84	191	136.9	201.4	2.3	125	101.2
2230	14	3	2	2	.014	483.87	3.93	483.4	3.93	49.8	80.8	85.2	195	136.9	201.4	25	125	101.2
2231	14	3	1	3	.017	361.02	3.12	407.1	3.73	47.9	71.91	73.5	179	136.7	201.1	14.9	125	101.2
2232	14	3	1	3	.015	376.08	2.93	360.4	3.33	43.6	72.11	69.2	168	136.8	201.1	15.8	125	101.2
2233	14	2	1	3	.005	451.28	3.8	461.3	3.8	47.3	80.8	96.5	230	136.5	201.4	25	125	101.2
2234	14	2	2	3	.036	438.76	3.61	407.1	3.82	49.8	78.98	70.5	170	136.8	201.1	9	234.8	101.23
2235	14	2	2	3	.041	406.17	3.49	435.4	3.73	48.9	77.16	74.7	187	136.7	201.2	7.2	234.8	101.22
2236	14	2	2	2	.027	352.24	3.26	396.1	3.5	48	69.89	81.7	187	136.8	201.3	7.2	125	101.2
2237	14	2	1	2	.027	427.47	3.56	460	3.46	49.1	66.66	86.2	204	136.7	201.4	3.6	125	101.2
2238	14	2	2	3	.044	334.7	2.79	375.1	3.15	45.8	62.21	83.2	196	136.8	201.3	5.4	125	101.2
2239	14	2	2	3	.036	308.38	2.51	361.6	3.32	47.9	73.32	77.7	177	136.9	201.3	5.4	67.1	101.2
2240	14	2	1	3	.032	403.66	3.28	403.4	3.65	46.2	71.5	85.2	194	136.9	201.4	1.8	125	101.2
2241	14	2	2	2	.02	250.72	2.2	350.5	2.89	49.8	60.6	54.5	169	136.5	200.8	19.9	536.8	101.259999
2242	14	2	1	2	.035	379.81	3	414.5	3.34	47.4	80.8	63.5	163	136.7	201	17.2	335.5	101.2
2243	14	2	1	2	.036	334.7	2.81	392.4	3.31	48.9	65.65	65.5	165	136.8	201	14.9	268.4	101.2
2244	14	2	3	2	.045	471.32	3.89	462.5	3.62	49.8	78.58	67.7	166	136.9	201.1	10.9	67.1	101.259999
2245	14	2	2	2	.049	439.98	3.84	464.9	3.7	49.8	77.36	72.7	168	136.9	201.2	9	134.2	101.2
2246	14	2	2	3	.025	438.76	3.63	403.4	3.67	49.8	80.8	72	156	137.1	201.2	8.6	100.7	101.2
2247	14	2	3	3	.05	435	3.71	437.9	3.71	49.8	77.16	76.2	177	136.9	201.3	5.4	67.1	101.22
2248	14	2	3	3	.036	337.21	2.71	369	3.37	49.1	78.58	71.2	160	137	201.2	8.1	67.1	101.2
2249	14	2	2	3	.042	339.72	2.81	415.7	3.07	44.9	56.56	73.2	179	136.8	201.2	8.6	67.1	101.22
2250	14	2	1	3	.017	280.81	2.47	296.4	3.13	49.8	75.75	62.5	157	137	201.1	8.6	125	101.309985
2251	14	2	2	3	.048	378.56	3.38	423.1	3.26	47.4	60.6	71.2	172	136.8	201.2	8.6	100.7	101.249999
2252	14	2	2	3	.054	394.87	3.48	421.9	3.42	49.8	73.32	74.2	185	136.7	201.2	9.9	100.7	101.22
2253	14	2	1	3	.038	418.68	3.61	434.2	3.62	47.7	69.49	79	186	136.8	201.3	4.1	134.2	101.2
2254	14	2	1	2	.037	324.66	2.59	398.5	3.38	48.9	72.72	79	183	136.9	201.3	4.1	67.1	101.2
2255	14	2	1	2	.026	345.96	2.64	402.2	3.13	44.3	80.8	78.2	183	136.9	201.3	2.7	100.7	101.23
2256	14	2	2	2	.012	344.74	3	440.3	3.38	49.8	80.8	85.2	203	136.7	201.3	5.4	125	101.2
2257	14	2	2	2	.048	272.02	2.25	376.4	3.13	49.1	80.8	80.5	181	137	201.4	1.8	125	101.2
2258	14	2	2	2	.012	417.43	3.58	482.2	4	48	67.26	83.5	207	136.6	201.3	6.3	125	101.2
2259	14	2	3	2	.014	322.15	2.93	466.1	3.64	45.2	80.8	75.7	214	136.4	201.1	8.1	201.3	101.289996
2260	14	2	3	2	.025	386.09	3.12	457.6	3.78	48.7	68.68	80.7	211	136.5	201.2	4.5	402.6	101.2
2261	14	2	2	3	.022	483.87	3.68	485.8	3.91	49.8	80.8	100	250	136.3	201.5	25	125	101.2
2262	14	2	2	3	.018	446.26	3.72	492	3.88	49.8	80.8	97.5	240	136.4	201.4	25	125	101.2
2263	14	2	2	3	.007	483.87	4	492	4	49.8	80.8	96.2	250	136.3	201.5	25	125	101.2
2265	14	4	3	2	.039	423.7	3.56	430.5	3.67	47.4	72.72	69.7	174	136.8	201.2	7.2	134.2	101.269992
2266	14	4	3	2	.036	421.19	3.64	389.9	3.75	49.8	77.97	70.2	177	136.8	201.1	7.2	369	101.22
2267	14	4	2	1	.031	393.62	3.39	439.1	3	44.3	64.64	84.7	194	136.9	201.4	1.4	125	101.2
2268	14	4	1	1	.029	398.64	3.18	451.4	3.54	49	77.97	78.7	183	136.8	201.3	7.7	125	101.2
2269	14	4	1	1	.031	435	3.77	398.5	3.43	47.5	70.7	74.7	171	136.9	201.3	8.1	125	101.2
2270	14	4	1	1	.029	471.32	3.9	428	3.69	49.8	75.75	74.7	169	137	201.3	5.9	125	101.2
2271	14	4	1	3	.025	255.71	2.12	439.1	3.56	49.8	64.64	85.5	200	136.8	201.4	1.4	125	101.2
2272	14	4	1	3	.029	224.37	2	404.6	3.54	48.2	64.64	86.5	193	136.9	201.4	1.4	125	101.2
2273	14	4	1	1	.03	367.3	3.2	426.8	2.46	47.4	78.78	86.7	200	136.8	201.5	25	125	101.2
2274	14	4	2	1	.03	302.11	2.62	413.3	2.07	45.8	71.3	82.7	197	136.8	201.4	1.4	125	101.23
2275	14	4	2	1	.027	417.43	3.11	401	3.73	45.7	66.45	81.5	189	136.8	201.3	2.7	201.3	101.2
2276	14	4	2	1	.022	412.41	3.48	441.6	3.7	47.7	80.8	77.7	190	136.8	201.3	4.5	234.8	101.2
2277	14	4	1	1	.029	372.32	3.24	439.1	3.22	48.7	73.53	87	197	136.9	201.4	25	125	101.2
2278	14	4	1	1	.025	350.98	3.08	420.7	3.35	45.2	72.31	84	203	136.7	201.4	1.4	125	101.23
2279	14	5	1	3	.034	408.64	2.94	462.5	3.76	48.8	78.37	87.2	203	136.8	201.4	25	125	101.2
2280	14	5	1	1	.029	475.09	3.79	461.3	3.93	49.8	74.54	92	226	136.6	201.4	25	125	101.2
2281	14	5	1	3	.009	501.44	3.89	464.9	3.67	49.8	74.13	89.2	210	136.7	201.4	25	125	101.2
2282	14	5	1	2	.018	132.86	1.17	286.6	2.44	40.9	53.93	83.7	209	136.7	201.4	25	125	101.289996
2283	14	5	2	1	.011	478.85	3.91	436.6	3.73	48.5	78.78	87	200	136.8	201.5	25	125	101.2
2284	14	5	2	2	.01	376.08	3.2	455.1	3.7	46.7	65.65	90.2	220	136.6	201.4	25	125	101.2
2285	14	5	1	2	.009	487.64	4	478.5	4	49.8	80.8	93.8	225	136.6	201.5	25	125	101.2
2286	14	5	1	2	.01	501.44	4	455.1	2.8	49.8	77.97	92.2	238	136.5	201.5	25	125	101.2
2287	14	5	2	3	.022	369.81	3.14	426.8	3.6	44.4	72.72	92	236	136.4	201.4	2.3	125	101.2
2288	14	5	1	3	.016	446.26	3.75	484.6	3.94	48.3	68.68	93	231	136.5	201.4	25	125	101.2
2289	14	5	2	1	.019	250.72	2.47	408.3	3.11	49.8	80.8	91.5	215	136.7	201.4	25	125	101.2
2290	14	5	2	2	.009	362.28	2.44	396.1	3.25	45.7	70.7	89.2	217	136.7	201.4	25	125	101.2
2291	14	5	2	3	.018	460.06	3.78	456.3	3.83	49.8	76.76	89.5	213	136.7	201.4	25	125	101.2
2292	14	5	2	1	.017	465.08	3.65	477.2	3.87	49.8	78.37	92.2	219	136.6	201.4	25	125	101.2
2293	14	5	2	1	.055	482.62	3.91	487.1	3.8	48.8	78.17	89	200	136.8	201.5	25	125	101.2
2294	14	5	3	3	.038	398.64	3.39	440.3	3.49	48.5	76.15	72.7	188	136.7	201.2	5.9	134.2	101.259999
2295	14	5	2	2	.054	441.24	3.67	381.3	3.68	49.5	77.77	73.5	158	137.1	201.3	5	125	101.2
2296	14	5	2	2	.049	424.96	3.57	407.1	3.67	47.9	75.55	74.5	156	137.2	201.4	2.3	67.1	101.2
2297	14	5	1	2	.041	433.74	3.77	457.6	3.62	49.8	78.58	84.2	199	136.8	201.4	25	125	101.22
2298	14	5	1	2	.035	376.08	3.23	429.3	3.39	45.7	70.7	87	216	136.6	201.4	25	125	101.249999
2299	14	5	3	2	.04	426.21	3.57	381.3	3.64	46.5	71.71	72	159	137	201.2	8.1	67.1	101.2
2300	14	5	1	3	.035	268.26	2.57	369	3.32	46.8	80.8	85.5	197	136.8	201.4	25	125	101.22
2301	14	5	1	3	.036	447.51	3.69	418.2	3.46	45.7	74.54	78.7	164	137.2	201.4	25	125	101.2
2302	14	5	3	2	.034	349.73	2.76	445.2	3.65	48.4	76.96	77.5	183	136.8	201.3	5	67.1	101.22
2303	14	5	1	3	.038	368.55	3.17	439.1	3.68	49.8	77.16	82.7	192	136.8	201.4	3.6	125	101.2
2304	14	5	3	2	.039	314.62	2.85	407.1	3.32	47.9	78.78	84.7	192	136.9	201.4	25	125	101.2
2305	14	5	2	1	.041	476.34	3.85	448.9	3.37	48.7	78.78	91.7	217	136.7	201.4	25	125	101.2
2306	14	5	2	2	.037	345.96	2.92	398.5	3.18	49.8	76.76	80.2	181	136.9	201.3	4.5	125	101.2
2307	14	5	2	2	.035	264.49	2.51	307.5	3.36	46.8	72.31	63.5	168	136.7	201	17.2	302	101.22
2308	14	5	2	3	.053	277.04	2.98	435.4	3.44	48.7	76.96	77.7	161	137.2	201.4	3.2	125	101.2
2309	14	5	2	2	.039	353.49	2.85	333.3	3.54	44.2	66.86	75.2	161	137.1	201.3	5	125	101.2
2310	14	5	2	2	.034	398.64	3.38	401	3.68	47.3	73.73	73	163	137.1	201.3	4.1	125	101.22
